pseudo_user,VOC건수,대표공항,주VOC유형,주카테고리
6c8ce5284f127f6e,3,제주공항,불편불만,상업시설
6b4a808c248fd231,3,김포공항,불편불만,터미널
35bdd7f59babca0c,3,김포공항,불편불만,터미널
3f9e9bcf0344478b,3,김해공항,VOC기타,기타
f91f443af33e95bf,3,김포공항,불편불만,직원관련
f972814c062777c4,3,제주공항,불편불만,주차장
fc700f2965d3c7b0,3,김포공항,불편불만,직원관련
fc924c31193d573a,3,김포공항,불편불만,터미널
fcc2f56b0766839d,3,김포공항,불편불만,ID체크
3ee9536696759e09,3,제주공항,불편불만,터미널
13179566bc565600,3,제주공항,불편불만,기타
124672a0254a7fba,3,김포공항,제안건의,기타
bd989dd0aee1c53f,3,김포공항,칭찬,직원관련
bd716e2384d3ae16,3,김포공항,단순문의,기타
c0114356032637aa,3,김해공항,불편불만,상업시설
bed6d4c1b66b8a9b,3,김해공항,VOC기타,공사업무
fe3d0efe60a6b1dc,2,울산공항,불편불만,터미널
ff7d3301eccd7988,2,김포공항,불편불만,직원관련
fe8db3d632b30860,2,김포공항,불편불만,직원관련
fe2416ecbaa3ac03,2,김포공항,불편불만,직원관련
38e77de63b9fbf8a,2,제주공항,불편불만,직원관련
37cc70acd6d8e657,2,김포공항,불편불만,터미널
37c7066f620a5d02,2,제주공항,불편불만,터미널
39def00c1a2877ae,2,김포공항,불편불만,주차장
39d234ba23a77aa1,2,제주공항,불편불만,직원관련
39d0c52651358f54,2,본사,VOC기타,공사업무
39bda67ce6309dda,2,청주공항,불편불만,직원관련
fbe519cc0502c936,2,김해공항,불편불만,주차장
fbed5eb189b0140a,2,김포공항,제안건의,주차장
fc17b3b8c9b399de,2,김포공항,불편불만,직원관련
fbbc16c8f4522e5c,2,청주공항,불편불만,터미널
fbda4451826c71b0,2,청주공항,불편불만,기타
0195b32c17b7cc05,2,제주공항,불편불만,터미널
01d9862d61aae831,2,김포공항,불편불만,기타
faf19cc5a8f81364,2,김해공항,제안건의,공사업무
372bd05a20446d9a,2,제주공항,불편불만,터미널
3759a966e9d189ac,2,제주공항,불편불만,직원관련
37abefdf78f959df,2,김포공항,불편불만,직원관련
397801eae47b2d3e,2,김포공항,불편불만,직원관련
3ad77dc816083cca,2,본사,단순문의,기타
3af785e6f9378631,2,김포공항,불편불만,터미널
3b319ab434e97b19,2,김해공항,불편불만,기타
3a8f39fc8f787b79,2,제주공항,불편불만,직원관련
bbe1220977f80563,2,김포공항,불편불만,기타
bb7977d679a32082,2,김포공항,불편불만,기타
bb843bb9db5e0850,2,김포공항,불편불만,직원관련
bb9ed1f222019be6,2,본사,VOC기타,인천공항
12ddc72be38f0e92,2,김해공항,VOC기타,공사업무
11df6e4b50b3a616,2,김포공항,제안건의,공사업무
11e66c5fa445ee82,2,김포공항,불편불만,직원관련
11eb3e72d6fdfe85,2,김해공항,불편불만,터미널
be32511b5b4dae20,2,김포공항,불편불만,직원관련
be5209674f41235b,2,김포공항,불편불만,직원관련
bd98aafc8048d96b,2,김해공항,불편불만,터미널
bda9e595a7bacab7,2,김해공항,불편불만,직원관련
bd04d3f1ff8c6efd,2,김포공항,불편불만,상업시설
bd086c34f8c548cd,2,김포공항,불편불만,직원관련
bd23b3d8d138ed2f,2,김포공항,단순문의,터미널
bd4be0ad9034480b,2,청주공항,불편불만,기타
129563ec8fa4af7e,2,김포공항,불편불만,터미널
bcb9e0da8afe3fb7,2,김포공항,불편불만,터미널
bcf919a3e903532e,2,김포공항,불편불만,터미널
bc474b803e1f94fc,2,김포공항,불편불만,터미널
bf03aaa025bf9def,2,제주공항,제안건의,터미널
bf0511056ffbce2a,2,김포공항,불편불만,직원관련
bf3aac9b4457ae97,2,김포공항,불편불만,직원관련
be7faec3a00fdf9f,2,김포공항,불편불만,항공사
be992d0e43e613a9,2,사천공항,단순문의,기타
be9c3c7617f3fa9b,2,김포공항,불편불만,주차장
bede54fb0e2c5bdd,2,제주공항,불편불만,기타
10183e98f541cbaf,2,김포공항,불편불만,터미널
c380d52c6eec546d,2,제주공항,불편불만,주차장
c395233b576a5512,2,본사,단순문의,기타
c2cd3e561891d816,2,본사,단순문의,직원관련
bc8fb1c80745f51d,2,김해공항,불편불만,공사업무
b7df9d285f8b8fd1,2,김포공항,불편불만,기타
b801ae8f96879328,2,김해공항,불편불만,터미널
13f00d71f974432a,2,본사,VOC기타,자회사
14018373ad7c9c2a,2,청주공항,불편불만,주차장
1401a4c173f454f8,2,김해공항,불편불만,터미널
bab7e3d4e633fb83,2,김포공항,칭찬,직원관련
baf0375c62de2e84,2,김해공항,불편불만,직원관련
ba5be9c25950350d,2,김포공항,VOC기타,기타
ba78614452e45528,2,김해공항,불편불만,직원관련
ba83ed997e47f4f3,2,김포공항,불편불만,직원관련
b9f89136a02417e5,2,김포공항,VOC기타,항공사
b9fc677e9b393595,2,김포공항,불편불만,상업시설
ba22c59d16a6736c,2,청주공항,불편불만,직원관련
b9b5ee1962bc9ed5,2,김해공항,불편불만,자회사
1328ccfe84c049ba,2,김해공항,불편불만,직원관련
13baed2dbce5a86e,2,김포공항,단순문의,상업시설
b8eb9396f51921fe,2,제주공항,불편불만,기타
b8f7c575782c95bb,2,김해공항,불편불만,직원관련
b919880d64a3279d,2,김포공항,불편불만,상업시설
c26c3cb65190c8fb,2,제주공항,불편불만,직원관련
c22261c54e5bbe07,2,김해공항,불편불만,주차장
c15cf1a7b6b7d368,2,제주공항,불편불만,직원관련
c15d6eca7b6408c9,2,김포공항,불편불만,직원관련
c16a230afb1a0697,2,김해공항,불편불만,직원관련
1130b90b6b6b0cfd,2,김포공항,단순문의,보안검색
11942775cc1d8d4d,2,본사,단순문의,기타
c0d58749fe4c4ba3,2,대구공항,불편불만,항공사
c5b754078d1cd03c,2,김포공항,불편불만,연계교통
c5cf2a2f879b2e74,2,김해공항,단순문의,터미널
c53fcd32ecd664d2,2,김포공항,불편불만,터미널
b84a6b9082ef5de0,2,제주공항,불편불만,터미널
b85fdd621381feb7,2,제주공항,불편불만,직원관련
b47f93ebfd17ef5a,2,김해공항,불편불만,직원관련
b3ffaa8e267c5761,2,김해공항,불편불만,직원관련
14fc09d2ffe67d88,2,김해공항,불편불만,직원관련
15102b2c1b66601b,2,제주공항,불편불만,터미널
151c3eef4d776501,2,김포공항,불편불만,직원관련
140c1aac178a870a,2,김포공항,불편불만,ID체크
145e9e6098a4b747,2,김포공항,불편불만,직원관련
b7541eb2e2d44b2e,2,제주공항,불편불만,직원관련
b7a308dba577352b,2,본사,불편불만,기타
b7042940477c6411,2,제주공항,불편불만,보안검색
b70cc0bb1fd8e00b,2,김포공항,불편불만,주차장
b5a1e9260cf19ec4,2,김포공항,불편불만,직원관련
b51a1ee62908a7c0,2,김해공항,불편불만,보안검색
1468fcd2ddc33a4b,2,김포공항,불편불만,주차장
149f058e60902a4d,2,제주공항,불편불만,기타
b521aaef463c7872,2,김포공항,불편불만,직원관련
b4b81bd246c95f17,2,제주공항,불편불만,기타
b4c4ad630463a6d6,2,김포공항,불편불만,직원관련
c48fa0459e182008,2,김해공항,단순문의,기타
c4d478e6d7baf265,2,김해공항,불편불만,터미널
c4de9a99e4c1aa4f,2,김포공항,불편불만,터미널
c3baa8658c7ce111,2,김해공항,제안건의,터미널
c3cb62b993b1c5fb,2,김해공항,불편불만,직원관련
c3d50a684638932b,2,제주공항,불편불만,터미널
c3f4141ca3feb78a,2,청주공항,불편불만,직원관련
c3f65995fb392d95,2,김포공항,불편불만,연계교통
c43dbbbfb05c4080,2,김포공항,칭찬,직원관련
0fabcf00de6e520e,2,김포공항,불편불만,직원관련
0fabf27be823427c,2,제주공항,불편불만,상업시설
0f0276d4a6aaa190,2,김해공항,불편불만,터미널
c76c25f1717f38e6,2,김포공항,불편불만,직원관련
b4eff5e57f3a9b7f,2,김포공항,불편불만,직원관련
af45c4c998534511,2,김해공항,불편불만,보안검색
16328d2c5cc5d6c2,2,김포공항,VOC기타,터미널
af5a9e38c8d3e57d,2,김해공항,불편불만,직원관련
af78e950a3053571,2,김해공항,불편불만,직원관련
158d8833d01599cf,2,김포공항,유실물신고,공사업무
b2ec1d6273e37f43,2,제주공항,불편불만,직원관련
b327ec44935286c9,2,김해공항,불편불만,ID체크
b3457913523c9336,2,김포공항,불편불만,기타
b34f8e89289f5611,2,김포공항,불편불만,기타
15eee08594e9b76d,2,대구공항,불편불만,기타
15f6a99e607840c1,2,본사,VOC기타,공사업무
b29f20b27347906f,2,청주공항,불편불만,주차장
b1cbd517c48cae52,2,청주공항,불편불만,직원관련
b564d6e2e103383c,2,제주공항,VOC기타,공사업무
b565fcc5c9d80698,2,김포공항,불편불만,직원관련
b593d3bbad1d65f7,2,김포공항,불편불만,상업시설
c77e6bc504b16620,2,제주공항,칭찬,직원관련
c78da1d29ac36a07,2,김해공항,불편불만,항공사
c6c4def8246fae89,2,제주공항,불편불만,직원관련
c5ef8f2216d34006,2,김해공항,불편불만,직원관련
c66f9c17b1d66850,2,제주공항,불편불만,직원관련
c679150774afad73,2,제주공항,불편불만,터미널
104ef573172a5cfd,2,김해공항,단순문의,직원관련
1055681b002ae771,2,제주공항,불편불만,공사업무
ca2c590f21864ec2,2,김해공항,제안건의,터미널
ca4a57c49b0ba89d,2,청주공항,불편불만,기타
c9c1f71e1f658cca,2,김해공항,불편불만,직원관련
c9176775e487dfdb,2,제주공항,불편불만,주차장
c975ff03abe99982,2,제주공항,불편불만,기타
b17d7253d5cedf9b,2,제주공항,불편불만,연계교통
b109df027644789f,2,제주공항,불편불만,주차장
b0545eb98cfc59ec,2,청주공항,불편불만,직원관련
ad2e0aaca473c733,2,김포공항,불편불만,직원관련
ac55a13be279a5d9,2,김해공항,불편불만,직원관련
17daa5fd30cfa713,2,김포공항,불편불만,직원관련
17e5bdef9dd9dcbd,2,김포공항,칭찬,직원관련
afbff2758e7d05d3,2,김포공항,불편불만,직원관련
af08cb0b32a9eef5,2,김포공항,불편불만,터미널
af2a82127fcaa312,2,김포공항,단순문의,기타
ae1030d167db2443,2,김포공항,제안건의,기타
ae187970bc526a6a,2,대구공항,불편불만,주차장
ae25fe3ef1b4fcf9,2,김해공항,불편불만,터미널
ae694e370e370f48,2,청주공항,제안건의,터미널
ad41f9fb4618c0c4,2,김포공항,불편불만,보안검색
1739eb7b97d24f07,2,제주공항,불편불만,터미널
1746d6a034af489a,2,김포공항,불편불만,직원관련
b1fa963947e174c2,2,제주공항,불편불만,터미널
b21d70aff23eee4e,2,김해공항,칭찬,직원관련
cb24d46f238380c1,2,제주공항,불편불만,주차장
cb2526296bdd46de,2,김포공항,제안건의,공사업무
ab1bea1422527088,2,김포공항,불편불만,직원관련
aacfa6cb4efee7b4,2,제주공항,불편불만,기타
ab09ead0008cc36a,2,청주공항,불편불만,상업시설
a9d6503d1cd77b80,2,김해공항,불편불만,직원관련
a9359da2a5747a9f,2,김포공항,불편불만,보안검색
a99f76ecd2b948dd,2,김해공항,불편불만,기타
a8baed2c86df2d04,2,제주공항,불편불만,직원관련
181e3d388726eeb8,2,김포공항,단순문의,주차장
182833f6ac7675c1,2,제주공항,불편불만,터미널
185ca27cfd6f8dbb,2,대구공항,불편불만,직원관련
1787056a4f23cfb2,2,제주공항,불편불만,연계교통
178aeb8b4931a0a3,2,김해공항,단순문의,주차장
acbf7953a59d5f56,2,제주공항,불편불만,상업시설
ad066495dc971acf,2,김포공항,불편불만,보안검색
18daf9fa5ca2f4a5,2,김포공항,불편불만,직원관련
ab11054171c0cdb6,2,청주공항,불편불만,주차장
ab1a1482d12d35d2,2,김해공항,불편불만,항공사
c8e0dc5fc892e89c,2,김포공항,불편불만,상업시설
c86869ca31f6bf05,2,김포공항,불편불만,보안검색
c8870f1a3a6173ea,2,김해공항,불편불만,공사업무
c7aea8606044939d,2,김포공항,불편불만,주차장
c7cdde1b0a1fb305,2,김포공항,불편불만,보안검색
c7f3aedef638ec56,2,김포공항,불편불만,기타
c7fceca99208b4b6,2,제주공항,불편불만,주차장
c80b361ddec66f88,2,김포공항,불편불만,직원관련
c82329062875b7c6,2,본사,불편불만,주차장
c8266e0fe3f34f59,2,제주공항,불편불만,직원관련
c717216ceaf40265,2,김해공항,불편불만,직원관련
cbf96cd7a6fe55a8,2,김포공항,단순문의,보안검색
cb1c52913d4d6d2a,2,김해공항,불편불만,주차장
a5ea7bd0d91740fc,2,제주공항,불편불만,직원관련
195b6ae6cf17fb45,2,김포공항,불편불만,보안검색
196289611ac19b30,2,김포공항,불편불만,기타
1967e29a933e7129,2,김포공항,불편불만,기타
179484ecb88ed71f,2,김포공항,불편불만,상업시설
a8c5b8b28d845cf6,2,김해공항,불편불만,직원관련
a8d5c5556da71168,2,김포공항,불편불만,공사업무
a8da9fde0bed2f47,2,김해공항,불편불만,직원관련
a8f3290910ed038c,2,김해공항,불편불만,주차장
a8f7e925a1195a74,2,김포공항,불편불만,보안검색
a917fa7610942c27,2,김포공항,불편불만,직원관련
a91a3d5fd3f30580,2,김포공항,불편불만,터미널
a83912a7231fcc6b,2,청주공항,단순문의,기타
a8590b883dca0b76,2,김포공항,단순문의,공사업무
a8a9cb91764454e0,2,김포공항,불편불만,직원관련
18a057bfeec84005,2,제주공항,불편불만,주차장
cb77b4f05b08adc4,2,청주공항,불편불만,상업시설
caa6675254561b1c,2,김포공항,제안건의,터미널
caa809f9dee4d1d7,2,제주공항,불편불만,항공사
cab5c0438027845b,2,김포공항,불편불만,직원관련
0f0b102484b7cd75,2,제주공항,불편불만,직원관련
0f4475c668998ad0,2,제주공항,불편불만,보안검색
ce6b8b62f2c44d16,2,김해공항,불편불만,직원관련
ce71fce439c8c792,2,제주공항,불편불만,터미널
ce036bea3fcd328c,2,김포공항,불편불만,직원관련
ce0c8c82072c1d91,2,김포공항,불편불만,터미널
cd45afc76ca1f033,2,제주공항,불편불만,터미널
a61c456776462b3a,2,김포공항,불편불만,터미널
a629db9c155ca4c5,2,청주공항,불편불만,주차장
a638cb3094887656,2,본사,단순문의,기타
a66267a496f831cf,2,김해공항,불편불만,터미널
a5be193094b26166,2,김해공항,불편불만,터미널
cd9b2f265bdd248d,2,본사,단순문의,ID체크
cbb8ee328e792fe6,2,김포공항,불편불만,직원관련
0e20aa77802be04e,2,김포공항,불편불만,상업시설
0dc395da51f01b7c,2,김포공항,불편불만,기타
0dc8cd411ef56dfc,2,제주공항,불편불만,주차장
0dee5f5048ebe216,2,제주공항,불편불만,기타
0e064c5c21a060bd,2,김포공항,불편불만,기타
a43d3a43e1fa2252,2,김포공항,단순문의,기타
a3f953c2e3d7e245,2,제주공항,불편불만,터미널
a41b9c65510717ea,2,제주공항,불편불만,직원관련
19d0bcabe4892f5a,2,제주공항,불편불만,주차장
19d3f345dcd4b3c0,2,김해공항,불편불만,터미널
1a18011551b70054,2,제주공항,불편불만,직원관련
a70f9dbfc37b0e8b,2,제주공항,불편불만,터미널
a60869e6d89f7172,2,김해공항,불편불만,직원관련
cb666b3e5f6a2144,2,제주공항,불편불만,터미널
a3616e102ea9ff9d,2,제주공항,불편불만,항공사
a3c5afe01ae09112,2,김포공항,불편불만,주차장
a2e36c1842d27252,2,청주공항,제안건의,터미널
a306a5ee33a770e1,2,김포공항,불편불만,직원관련
a30dc80506830c25,2,본사,단순문의,주차장
a26bea70798a2f91,2,김포공항,불편불만,직원관련
a16f849325158bf1,2,제주공항,불편불만,주차장
a189442b4525c51b,2,제주공항,불편불만,직원관련
a2073365ea9661ed,2,제주공항,칭찬,직원관련
a21cd075cb795587,2,김해공항,불편불만,직원관련
1aae3c607e064221,2,김포공항,불편불만,직원관련
197d759369ad9a43,2,제주공항,불편불만,직원관련
19aa2110c1b8be59,2,김포공항,불편불만,직원관련
a4dfa8e3f6f815fb,2,제주공항,불편불만,보안검색
a4e0078e94701da1,2,김해공항,불편불만,상업시설
cd6252061e959ece,2,청주공항,불편불만,터미널
9efb84acaf035478,2,김포공항,불편불만,터미널
9f648d527d4ab6cd,2,본사,불편불만,직원관련
9e65553449ae5a83,2,제주공항,불편불만,터미널
9e9168b992d98144,2,제주공항,불편불만,보안검색
9e9a38e5474a8135,2,김포공항,불편불만,직원관련
1b22e9cd563e1c37,2,김포공항,불편불만,직원관련
1b614c82c9439470,2,김포공항,칭찬,공사업무
a101258b6661200f,2,김포공항,불편불만,기타
a10fcf6757b5d67a,2,김해공항,단순문의,연계교통
a07e84bdabd1e9fb,2,제주공항,불편불만,터미널
a09e2046126510f3,2,제주공항,제안건의,터미널
a0c0dfca50c0c44a,2,김포공항,불편불만,직원관련
a00d82048dc83c5a,2,김포공항,불편불만,터미널
9f822dcba12d76d6,2,제주공항,제안건의,기타
9fb21b7a6ff5294c,2,김포공항,불편불만,직원관련
9ffc62c077b320a2,2,제주공항,제안건의,기타
1b1bbee50e6fcb0c,2,김포공항,불편불만,기타
9ee5b97dfcf8d82d,2,제주공항,VOC기타,기타
cfac3ba945e0d22c,2,김포공항,불편불만,터미널
cfba62fa5f67bbc0,2,김포공항,불편불만,기타
cf2e2b906b75b419,2,김포공항,불편불만,공사업무
cf54d7cfb4ebfa81,2,제주공항,불편불만,직원관련
ce937f2cb636902a,2,김포공항,불편불만,직원관련
0e293e45f26d0a8b,2,제주공항,불편불만,연계교통
0e2ab8c28041b65b,2,김해공항,불편불만,연계교통
0e30155235ce814d,2,청주공항,불편불만,주차장
cecd3903753c4e07,2,청주공항,불편불만,터미널
ce4a712ee1b5706b,2,김포공항,불편불만,직원관련
d153ad8846f6bf4c,2,김포공항,불편불만,기타
